"year","qtr","date","response_id","identifier","interview_date","airport","country_of_residence","country_of_residence_group","au_state_of_origin","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","arrival_method","arrival_date","no_days_in_nz","no_days_in_nz_unknown","no_selection_itinerary","package_deal","pkg_included_airfare","country_package_started","trip_start_country","incl_stay_other_country","no_nights_other_country","single_or_others","no_people_over_15","no_people_under_15","currency","other_purchase","age_range","visited_ni","visited_si","travel_type","main_transport_type","sustainability_considered","treated_spend","population_weight","psu","vem_pop_weight"
2025,1,"2025-03-31","GEN24_1092177","Q1_2025_1_1285","2025-02-23","Auckland","Australia","Australia","New South Wales","Male","No","Visiting friends / relatives","To visit family","Wellington airport","2025-02-14",9,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","Visited the North Island",NA,"Independent Traveller",NA,"Sometimes",2100,576.840834750915,"1",602.7289245057826
2025,1,"2025-03-31","GEN24_1092184","Q1_2025_1_1286","2025-02-23","Auckland","Australia","Australia","New South Wales","Female","No","Visiting friends / relatives","For a wedding, funeral, other family occasion","Auckland airport","2025-02-21",2,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"25 - 29","Visited the North Island",NA,"Independent Traveller",NA,"Sometimes",359.285225,718.5586573546925,"1",690.6467068933931
2025,1,"2025-03-31","GEN24_1092192","Q1_2025_1_1279","2025-02-23","Auckland","Finland","Rest of Europe",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-04",19,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"55 - 59","Visited the North Island","Visited the South Island","Tour Group","Car or van owned by you / family / friend(s) / company","Sometimes",5930.405333,94.9887865322399,"3",342.09622335455373
2025,1,"2025-03-31","GEN24_1092195","Q1_2025_1_1287","2025-02-23","Auckland","Hong Kong (Special Administrative Region)","Rest of Asia",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Christchurch airport","2025-02-15",8,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"35 - 39",NA,"Visited the South Island","Independent Traveller",NA,"Rarely",5277.916,296.4096101796438,"3",297.22768008442546
2025,1,"2025-03-31","GEN24_1092202","Q1_2025_1_1288","2025-02-23","Auckland","United States of America","USA",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-01-04",50,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar","No","65 - 69",NA,NA,"Independent Traveller",NA,NA,25934.20815,309.2981353332228,"1",NA
2025,1,"2025-03-31","GEN24_1092205","Q1_2025_1_1283","2025-02-23","Auckland","Australia","Australia","New South Wales","Female","No","Visiting friends / relatives","To visit friends","Auckland airport","2025-02-14",9,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"25 - 29","Visited the North Island",NA,"Independent Traveller","App-based services such as Uber, Ola, etc","Sometimes",1768.7888,673.1949990523121,"1",690.6467068933931
2025,1,"2025-03-31","GEN24_1092210","Q1_2025_3_330","2025-02-23","Christchurch","England","UK",NA,"Female","No","Visiting friends / relatives","To visit family","Christchurch airport","2025-02-10",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",3,0,"NZD - New Zealand dollar",NA,"65 - 69",NA,"Visited the South Island","Tour Group","Rental car","Sometimes",2144.345711,79.46977030138893,"13",93.29489641858673
2025,1,"2025-03-31","GEN24_1092213","Q1_2025_3_337","2025-02-23","Christchurch","England","UK",NA,"Male","No","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-08",15,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar","No","65 - 69","Visited the North Island","Visited the South Island","Independent Traveller","Rental car","Never",6710.323217,51.70410628260309,"13",114.02957982757354
2025,1,"2025-03-31","GEN24_1092214","Q1_2025_3_334","2025-02-23","Christchurch","Switzerland","Rest of Europe",NA,"Male","No","Business",NA,"Christchurch airport","2025-02-04",19,NA,NA,"Yes","Yes",NA,NA,NA,NA,"What the visit cost for you and another person / people",29,1,"NZD - New Zealand dollar","No","55 - 59","Visited the North Island","Visited the South Island","Package","Tour bus","Sometimes",6007.457627,109.04652292388428,"13",350.5319005034989
2025,1,"2025-03-31","GEN24_1092215","Q1_2025_3_335","2025-02-23","Christchurch","Indonesia","Rest of Asia",NA,"Male","No","Holiday / vacation","To go sightseeing","Christchurch airport","2025-02-10",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar","No","70 - 74",NA,"Visited the South Island","Independent Traveller","Helicopter","Most of the time",6850,323.0142335560633,"13",456.59329360085076
2025,1,"2025-03-31","GEN24_1092224","Q1_2025_3_331","2025-02-23","Christchurch","United States of America","USA",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-09",14,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",4,0,"NZD - New Zealand dollar","No","65 - 69","Visited the North Island","Visited the South Island","Tour Group","App-based services such as Uber, Ola, etc","Most of the time",7446.534333,542.5815506731514,"13",661.0351928482941
2025,1,"2025-03-31","GEN24_1092228","Q1_2025_3_332","2025-02-23","Christchurch","China, People's Republic of","China",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Christchurch airport","2025-02-17",6,NA,NA,"Yes","Yes",NA,NA,NA,NA,"What the visit cost for you and another person / people",4,0,"NZD - New Zealand dollar",NA,"35 - 39","Visited the North Island","Visited the South Island","Tour Group","Scenic trains","Most of the time",662.5,275.2071447362653,"13",417.38904443731985
2025,1,"2025-03-31","GEN24_1092233","Q1_2025_3_338","2025-02-23","Christchurch","Sweden","Rest of Europe",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-01",22,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"55 - 59",NA,NA,"Independent Traveller",NA,NA,3938.159792,76.20527875399989,"13",NA
2025,1,"2025-03-31","GEN24_1092234","Q1_2025_3_333","2025-02-23","Christchurch","Ireland","Rest of Europe",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport",NA,12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar","Yes","55 - 59","Visited the North Island",NA,"Tour Group",NA,NA,10007.559,94.118220310675,"13",342.09622335455373
2025,1,"2025-03-31","GEN24_1092235","Q1_2025_3_336","2025-02-23","Christchurch","United Arab Emirates","Africa and Middle East",NA,"Male","Yes","Visiting friends / relatives","To visit family","Christchurch airport","2025-02-01",22,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"30 - 34",NA,"Visited the South Island","Independent Traveller",NA,"Sometimes",2370,218.45567091082836,"13",277.6771248855292
2025,1,"2025-03-31","GEN24_1092245","Q1_2025_1_1300","2025-02-24","Auckland","Canada","Canada",NA,"Male","Yes","Holiday / vacation","For your honeymoon","Auckland airport","2025-02-09",15,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","Visited the North Island","Visited the South Island","Independent Traveller","Rental car","Most of the time",4981.686243,110.74562882237275,"1",446.3900788351965
2025,1,"2025-03-31","GEN24_1092259","Q1_2025_1_1301","2025-02-24","Auckland","England","UK",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-18",6,NA,NA,"Yes","No","England","England","No",NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"60 - 64","Visited the North Island",NA,"Package","Rental car","Sometimes",4386.27674,161.09695746085262,"2",128.05730072535547
2025,1,"2025-03-31","GEN24_1092261","Q1_2025_1_1304","2025-02-24","Auckland","Australia","Australia","South Australia","Female","Yes","Visiting friends / relatives","To visit family","Auckland airport","2025-02-14",10,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,2,"NZD - New Zealand dollar",NA,"25 - 29","Visited the North Island",NA,"Independent Traveller","Rental car","Sometimes",2690.032967,571.7280321815847,"2",690.6467068933931
2025,1,"2025-03-31","GEN24_1092264","Q1_2025_1_1292","2025-02-24","Auckland","Australia","Australia","South Australia","Rather not say","No","Visiting friends / relatives","For a wedding, funeral, other family occasion","Auckland airport","2025-02-21",3,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"Rather not say","Visited the North Island",NA,"Independent Traveller",NA,"Sometimes",895.44933,475.95701122123916,"2",216.06714239018302
2025,1,"2025-03-31","GEN24_1092274","Q1_2025_1_1305","2025-02-24","Auckland","Australia","Australia","Victoria","Male","No","Holiday / vacation","Just for the holiday","Christchurch airport","2025-02-10",14,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"60 - 64","Visited the North Island","Visited the South Island","Independent Traveller","Rental car","Not sure",3680,335.4372237978139,"1",602.7289245057826
2025,1,"2025-03-31","GEN24_1092275","Q1_2025_1_1302","2025-02-24","Auckland","United States of America","USA",NA,"Female","Yes","Holiday / vacation","For some other reason (please specify)","Christchurch airport","2025-02-18",6,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"60 - 64","Visited the North Island",NA,"Independent Traveller",NA,"Rarely",6300.913667,590.2486475706319,"1",500.9020958114077
2025,1,"2025-03-31","GEN24_1092286","Q1_2025_3_340","2025-02-24","Christchurch","England","UK",NA,"Female","Yes","Visiting friends / relatives","To visit family","Christchurch airport","2025-02-14",10,NA,NA,"Yes","No","England","England","Yes",28,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"65 - 69",NA,"Visited the South Island","Tour Group","Car or van owned by you / family / friend(s) / company","Never",1913.171581,79.46977030138893,"13",93.29489641858673
2025,1,"2025-03-31","GEN24_1092299","Q1_2025_1_1306","2025-02-24","Auckland","Australia","Australia","New South Wales","Male","No","Holiday / vacation","To go sightseeing","Auckland airport","2025-02-14",10,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"70 - 74","Visited the North Island",NA,"Independent Traveller",NA,"Sometimes",4974.7185,293.3001482040807,"1",381.29742605261424
2025,1,"2025-03-31","GEN24_1092300","Q1_2025_1_1310","2025-02-24","Auckland","India","Rest of Asia",NA,"Male","Yes","Holiday / vacation","For some other reason (please specify)","Auckland airport","2025-02-12",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","Visited the North Island",NA,"Independent Traveller","App-based services such as Uber, Ola, etc","Always",4180,572.6601941559574,"5",350.5319005034989
2025,1,"2025-03-31","GEN24_1092307","Q1_2025_3_349","2025-02-24","Christchurch","Wales","UK",NA,"Female","No","Holiday / vacation","Just for the holiday","Auckland airport","2025-01-31",24,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",3,0,"NZD - New Zealand dollar","No","50 - 54","Visited the North Island","Visited the South Island","Independent Traveller","Rental car","Sometimes",6174.236789,76.9646455059056,"13",230.48979275543866
2025,1,"2025-03-31","GEN24_1092316","Q1_2025_1_1293","2025-02-24","Auckland","Australia","Australia","New South Wales","Female","No","Other","To take part (participate) in a sporting event","Auckland airport","2025-02-20",4,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"65 - 69","Visited the North Island",NA,"Independent Traveller",NA,"Most of the time",1872,721.7728200751802,"1",216.06714239018302
2025,1,"2025-03-31","GEN24_1092323","Q1_2025_1_1311","2025-02-24","Auckland","Australia","Australia","New South Wales","Male","No","Holiday / vacation","Just for the holiday","A cruise ship","2025-02-16",8,NA,NA,NA,NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"65 - 69","Visited the North Island",NA,"Independent Traveller","Tour bus","Sometimes",2023.05219,318.7713306058588,"1",381.29742605261424
2025,1,"2025-03-31","GEN24_1092327","Q1_2025_2_101","2025-02-24","Wellington","England","UK",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2025-02-16",8,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29","Visited the North Island",NA,"Independent Traveller","Local bus service (within town/city & suburbs)","Rarely",3216.518567,310.27048283094706,"15",271.5242500523833
2025,1,"2025-03-31","GEN24_1092330","Q1_2025_2_102","2025-02-24","Wellington","England","UK",NA,"Male","No","Visiting friends / relatives","To visit family","Wellington airport","2025-02-11",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"60 - 64",NA,NA,"Independent Traveller","Rental car","Most of the time",2040.825573,310.56293461924145,"15",128.05730072535547
2025,1,"2025-03-31","GEN24_1092331","Q1_2025_2_103","2025-02-24","Wellington","Australia","Australia","Victoria","Female","No","Holiday / vacation","For some other reason (please specify)","Queenstown airport","2025-02-07",17,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",4,0,"NZD - New Zealand dollar",NA,"40 - 44",NA,"Visited the South Island","Independent Traveller","Rental car","Sometimes",2250,181.9605611030925,"15",778.0971594162685
2025,1,"2025-03-31","GEN24_1092333","Q1_2025_1_1294","2025-02-24","Auckland","Italy","Rest of Europe",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2025-02-08",16,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"35 - 39","Visited the North Island",NA,"Independent Traveller","Rental car","Sometimes",6764.368583,106.66096442927311,"5",290.0747883067555
2025,1,"2025-03-31","GEN24_1092337","Q1_2025_2_99","2025-02-24","Wellington","New Caledonia","Rest of Oceania",NA,"Female","No","Visiting friends / relatives","To visit family","Wellington airport","2024-11-10",106,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"20 - 24","Visited the North Island",NA,"Independent Traveller","App-based services such as Uber, Ola, etc","Always",2200,976.762965573394,"15",641.3948042781517
2025,1,"2025-03-31","GEN24_1092338","Q1_2025_1_1312","2025-02-24","Auckland","England","UK",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2025-02-05",19,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar","No","30 - 34","Visited the North Island",NA,"Independent Traveller","Not sure","Most of the time",20630.0846,161.6392417131475,"5",271.5242500523833
2025,1,"2025-03-31","GEN24_1092352","Q1_2025_1_1295","2025-02-24","Auckland","Germany","Germany",NA,"Female","No","Visiting friends / relatives","For a wedding, funeral, other family occasion","Auckland airport","2025-02-08",16,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"35 - 39","Visited the North Island",NA,"Independent Traveller","Car or van owned by you / family / friend(s) / company","Sometimes",1853.251667,122.33632442453107,"5",166.2960147308607
2025,1,"2025-03-31","GEN24_1092353","Q1_2025_2_104","2025-02-24","Wellington","Australia","Australia","Victoria","Male","No","Visiting friends / relatives","To visit family","Auckland airport","2025-02-08",16,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","Visited the North Island",NA,"Independent Traveller","App-based services such as Uber, Ola, etc","Sometimes",3786.313525,228.56842846597038,"15",1218.796197964302
2025,1,"2025-03-31","GEN24_1092354","Q1_2025_2_100","2025-02-24","Wellington","Australia","Australia","Australian Capital Territory","Male","Yes","Holiday / vacation","To go sightseeing","Wellington airport","2025-02-19",5,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"60 - 64","Visited the North Island","Visited the South Island","Independent Traveller","Rental car","Sometimes",4394.334675,199.0248447064745,"15",602.7289245057826
